FID,mode,season,route_id,route_name,direction_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,stop_id,total_ons,total_offs,number_service_days
3728,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Dean Road,place-denrd,2642,271,82
3729,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Eliot,place-eliot,6689,479,82
3730,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Englewood Ave.,place-engav,3996,4602,82
3731,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Fairbanks Street,place-fbkst,3799,493,82
3732,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Fenwood Road,place-fenwd,4221,489,82
3733,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Fenway,place-fenwy,30152,9061,82
3734,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Government Center,place-gover,41592,279259,82
3735,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Griggs Street,place-grigg,7458,1845,82
3736,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Haymarket,place-haecl,16268,143051,82
3737,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Harvard Ave.,place-harvd,20319,6926,82
3738,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Heath Street,place-hsmnl,7578,0,82
3739,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Hawes Street,place-hwsst,3061,555,82
3740,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Hynes Convention Center,place-hymnl,97042,57653,82
3741,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Kenmore,place-kencl,157072,53571,82
3742,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Kent Street,place-kntst,5177,776,82
3743,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Boston College,place-lake,9633,0,82
3744,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Lechmere,place-lech,0,87073,82
3745,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Longwood Medical Area,place-lngmd,26553,707,82
3746,0,Fall 2017,Green,Green Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Museum of Fine Arts,place-mfa,1027,10831,17
3747,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Boston Univ. Central,place-bucen,11415,8485,82
3748,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Brookline Hills,place-brkhl,3231,262,82
3749,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Longwood Medical Area,place-lngmd,35040,2230,82
3750,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Newton Highlands,place-newtn,13274,741,82
3751,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Symphony,place-symcl,2813,627,82
3752,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Brigham Circle,place-brmnl,2119,269,82
3753,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Boston Univ. East,place-buest,8293,6262,82
3754,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Newton Centre,place-newto,15273,570,82
3755,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Longwood,place-longw,15238,14139,82
3756,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Tappan Street,place-tapst,2311,15,82
3757,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Boston Univ. Central,place-bucen,233,654,82
3758,0,Fall 2017,Green,Green Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Mission Park,place-mispk,98,6133,17
3759,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Boston Univ. West,place-buwst,8508,2174,82
3760,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,North Station,place-north,13936,64265,82
3761,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Museum of Fine Arts,place-mfa,18507,1916,82
3762,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Waban,place-waban,2423,52,82
3763,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Boston Univ. East,place-buest,106,381,82
3764,0,Fall 2017,Green,Green Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Newton Highlands,place-newtn,263,5574,17
3765,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Brookline Village,place-bvmnl,15642,6866,82
3766,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Northeastern University,place-nuniv,13327,4423,82
3767,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Mission Park,place-mispk,15007,476,82
3768,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Washington Street,place-wascm,4968,89,82
3769,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Boston Univ. West,place-buwst,295,404,82
3770,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Brookline Village,place-bvmnl,4564,1769,82
3771,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Chestnut Hill,place-chhil,5186,206,82
3772,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Chestnut Hill Ave.,place-chill,1044,36,82
3773,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Chiswick Road,place-chswk,2150,22,82
3774,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Cleveland Circle,place-clmnl,2108,0,82
3775,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Copley,place-coecl,7295,16832,82
3776,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Coolidge Corner,place-cool,5085,439,82
3777,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Dean Road,place-denrd,1444,48,82
3778,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Eliot,place-eliot,4544,19,82
3779,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Englewood Ave.,place-engav,2555,769,82
3780,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Fairbanks Street,place-fbkst,1769,9,82
3781,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Fenwood Road,place-fenwd,830,138,82
3782,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Fenway,place-fenwy,2509,2776,82
3783,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Government Center,place-gover,6103,29794,82
3784,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Griggs Street,place-grigg,4334,87,82
3785,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Haymarket,place-haecl,4264,9922,82
3786,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Harvard Ave.,place-harvd,5957,1832,82
3787,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Heath Street,place-hsmnl,2024,0,82
3788,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Hawes Street,place-hwsst,533,99,82
3789,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Hynes Convention Center,place-hymnl,7081,10986,82
3790,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Kenmore,place-kencl,10341,7911,82
3791,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Kent Street,place-kntst,890,136,82
3792,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Boston College,place-lake,899,0,82
3793,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Lechmere,place-lech,0,10719,82
3794,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Longwood Medical Area,place-lngmd,1942,145,82
3795,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Longwood,place-longw,1121,7962,82
3796,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Museum of Fine Arts,place-mfa,916,79,82
3797,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Mission Park,place-mispk,2410,48,82
3798,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Newton Highlands,place-newtn,3752,60,82
3799,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Newton Centre,place-newto,4381,134,82
3800,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,North Station,place-north,1505,14704,82
3801,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Northeastern University,place-nuniv,1643,539,82
3802,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Park Street,place-pktrm,22313,56143,82
3803,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Pleasant Street,place-plsgr,554,249,82
3804,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Prudential,place-prmnl,2001,409,82
3805,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Riverside,place-river,2834,0,82
3806,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Reservoir,place-rsmnl,6350,774,82
3807,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Riverway,place-rvrwy,1219,31,82
3808,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Saint Mary Street,place-smary,1551,391,82
3809,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Chestnut Hill,place-chhil,13155,701,82
3810,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Woodland,place-woodl,3591,35,82
3811,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Newton Highlands,place-newtn,17185,1485,82
3812,0,Fall 2017,Green,Green Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Newton Centre,place-newto,890,8655,17
3813,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Park Street,place-pktrm,96449,281506,82
3814,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Chestnut Hill Ave.,place-chill,3859,225,82
3815,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Warren Street,place-wrnst,3520,80,82
3816,0,Fall 2017,Green,Green Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,North Station,place-north,54012,4405,17
3817,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Pleasant Street,place-plsgr,3200,1717,82
3818,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Newton Centre,place-newto,22300,1679,82
3819,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Chiswick Road,place-chswk,5134,329,82
3820,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Allston Street,place-alsgr,19486,582,82
3821,0,Fall 2017,Green,Green Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Northeastern University,place-nuniv,3346,20632,17
3822,0,Fall 2017,Green,Green Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Prudential,place-prmnl,21482,4326,82
